<<<<<<< HEAD
Material ID,material type,company name,location,type of cement,distance,geolocation,market cost,quantity,petrol price,quality,excise duty cost,season of purchase,cost
8417,cement,ACC,Bhopal,High Alumina Cement,100,"[23.25469, 77.40289]",104,10,96,53,124.8,Summer,6209.6
7879,cement,ORIENT,Jamshedpur,Low Heat Cement,79,"[22.80278, 86.18545]",107,40,97,43,513.6,Rainy,9237.7
4372,cement,ORIENT,Jamshedpur,Sulfates Resisting Cement,79,"[22.80278, 86.18545]",146,30,97,53,525.6,Rainy,9361.7
4309,cement,ULTRATECH,Bhopal,Expansive Cement,100,"[23.25469, 77.40289]",113,40,96,43,542.4,Summer,10524.8
5790,cement,JAYPEE,Jaipur,Expansive Cement,170,"[27.0, 76.0]",120,20,105,33,288.0,Summer,12091.0
1990,cement,ORIENT,Vishakapatnam,Air Entraining Cement,95,"[17.68009, 83.20161]",144,20,110,43,345.59999999999997,Winter,8911.2
5062,cement,AMBUJA,Delhi,Expansive Cement,200,"[28.7040592, 77.1024902]",111,40,95,43,532.8,Rainy,15225.599999999999
5932,cement,AMBUJA,Bhilai,White Cement,30,"[21.20919, 81.4285]",128,30,102,43,460.79999999999995,Winter,6341.6
7871,cement,RAMCO,Jaipur,Air Entraining Cement,170,"[27.0, 76.0]",130,40,105,43,624.0,Rainy,15563.0
2880,cement,INDIA,Guwahati,High Alumina Cement,210,"[26.148043, 91.731377]",117,40,97,33,561.6,Rainy,16218.2
1376,cement,INDIA,Jamshedpur,Hydrophobic Cement,79,"[22.80278, 86.18545]",113,20,97,33,271.2,Winter,6732.9
4916,cement,RAMCO,Jaipur,High Alumina Cement,170,"[27.0, 76.0]",118,20,105,33,283.2,Summer,12041.400000000001
2572,cement,ULTRATECH,Guwahati,Sulfates Resisting Cement,210,"[26.148043, 91.731377]",130,30,97,33,468.0,Winter,15251.0
8242,cement,RAMCO,Bhilai,Expansive Cement,30,"[21.20919, 81.4285]",105,10,102,33,126.0,Rainy,2882.0
7991,cement,INDIA,Delhi,Low Heat Cement,200,"[28.7040592, 77.1024902]",121,40,95,33,580.8,Rainy,15721.599999999999
7186,cement,AMBUJA,Vishakapatnam,Sulfates Resisting Cement,95,"[17.68009, 83.20161]",109,10,110,33,130.79999999999998,Winter,6691.6
9755,cement,INDIA,Guwahati,Sulfates Resisting Cement,210,"[26.148043, 91.731377]",140,40,97,33,672.0,Summer,17359.0
4653,cement,JAYPEE,Bhopal,Blast Furnace Slag Cement,100,"[23.25469, 77.40289]",107,40,96,53,513.6,Summer,10227.2
1283,cement,ORIENT,Delhi,Blast Furnace Slag Cement,200,"[28.7040592, 77.1024902]",148,40,95,33,710.4,Rainy,17060.8
6204,cement,ULTRATECH,Vishakapatnam,Low Heat Cement,95,"[17.68009, 83.20161]",115,30,110,43,414.0,Rainy,9618.0
9283,cement,INDIA,Jaipur,Air Entraining Cement,170,"[27.0, 76.0]",108,20,105,43,259.2,Rainy,11793.400000000001
5903,cement,JAYPEE,Guwahati,Air Entraining Cement,210,"[26.148043, 91.731377]",107,30,97,43,385.2,Summer,14395.400000000001
4260,cement,RAMCO,Guwahati,Air Entraining Cement,210,"[26.148043, 91.731377]",131,10,97,53,157.2,Summer,12039.400000000001
6133,cement,JAYPEE,Guwahati,Air Entraining Cement,210,"[26.148043, 91.731377]",105,40,97,43,504.0,Rainy,15623.0
5764,cement,ORIENT,Jaipur,Expansive Cement,170,"[27.0, 76.0]",111,40,105,33,532.8,Rainy,14620.599999999999
2336,cement,ACC,Jaipur,White Cement,170,"[27.0, 76.0]",111,30,105,33,399.59999999999997,Winter,13244.2
6603,cement,INDIA,Bhopal,Colored Cement,100,"[23.25469, 77.40289]",119,30,96,43,428.4,Summer,9346.8
2987,cement,ORIENT,Jamshedpur,White Cement,79,"[22.80278, 86.18545]",131,30,97,33,471.59999999999997,Winter,8803.7
9807,cement,INDIA,Vishakapatnam,White Cement,95,"[17.68009, 83.20161]",108,30,110,53,388.8,Rainy,9357.599999999999
6081,cement,ACC,Bhopal,Hydrophobic Cement,100,"[23.25469, 77.40289]",128,40,96,33,614.4,Rainy,11268.8
8307,cement,ACC,Bhopal,Low Heat Cement,100,"[23.25469, 77.40289]",106,10,96,43,127.19999999999999,Summer,6234.4
8506,cement,INDIA,Delhi,Expansive Cement,200,"[28.7040592, 77.1024902]",145,30,95,33,522.0,Rainy,15114.0
1659,cement,ACC,Vishakapatnam,High Alumina Cement,95,"[17.68009, 83.20161]",109,10,110,53,130.79999999999998,Summer,6691.6
6933,cement,ULTRATECH,Delhi,Air Entraining Cement,200,"[28.7040592, 77.1024902]",130,30,95,43,468.0,Summer,14556.0
2243,cement,JAYPEE,Vishakapatnam,Low Heat Cement,95,"[17.68009, 83.20161]",103,20,110,33,247.2,Summer,7894.4
7527,cement,JAYPEE,Jamshedpur,Blast Furnace Slag Cement,79,"[22.80278, 86.18545]",111,20,97,43,266.4,Rainy,6683.299999999999
5941,cement,JAYPEE,Bhopal,Air Entraining Cement,100,"[23.25469, 77.40289]",137,20,96,53,328.8,Rainy,8317.6
5726,cement,RAMCO,Bhilai,Hydrophobic Cement,30,"[21.20919, 81.4285]",134,30,102,33,482.4,Rainy,6564.799999999999
4826,cement,ORIENT,Guwahati,Blast Furnace Slag Cement,210,"[26.148043, 91.731377]",124,10,97,53,148.79999999999998,Winter,11952.599999999999
3771,cement,ACC,Bhilai,Sulfates Resisting Cement,30,"[21.20919, 81.4285]",121,20,102,33,290.4,Winter,4580.799999999999
8784,cement,ACC,Bhopal,White Cement,100,"[23.25469, 77.40289]",115,40,96,53,552.0,Winter,10624.0
1629,cement,JAYPEE,Delhi,Air Entraining Cement,200,"[28.7040592, 77.1024902]",101,10,95,43,121.19999999999999,Summer,10972.400000000001
8856,cement,ULTRATECH,Bhilai,High Alumina Cement,30,"[21.20919, 81.4285]",132,40,102,43,633.6,Rainy,8127.200000000001
3796,cement,ORIENT,Guwahati,White Cement,210,"[26.148043, 91.731377]",150,20,97,43,360.0,Rainy,14135.0
5065,cement,AMBUJA,Delhi,Hydrophobic Cement,200,"[28.7040592, 77.1024902]",125,30,95,33,450.0,Winter,14370.0
4204,cement,AMBUJA,Jaipur,Blast Furnace Slag Cement,170,"[27.0, 76.0]",110,20,105,33,264.0,Winter,11843.0
8123,cement,ACC,Jaipur,Blast Furnace Slag Cement,170,"[27.0, 76.0]",111,40,105,33,532.8,Summer,14620.599999999999
1844,cement,ACC,Jamshedpur,Low Heat Cement,79,"[22.80278, 86.18545]",138,30,97,43,496.79999999999995,Rainy,9064.099999999999
4127,cement,ACC,Jaipur,High Alumina Cement,170,"[27.0, 76.0]",145,10,105,33,174.0,Summer,10913.0
9393,cement,ACC,Jaipur,High Alumina Cement,170,"[27.0, 76.0]",148,20,105,43,355.2,Rainy,12785.400000000001
3736,cement,RAMCO,Vishakapatnam,Expansive Cement,95,"[17.68009, 83.20161]",126,20,110,33,302.4,Rainy,8464.8
6209,cement,AMBUJA,Delhi,Hydrophobic Cement,200,"[28.7040592, 77.1024902]",150,30,95,43,540.0,Rainy,15300.0
8398,cement,ULTRATECH,Delhi,Sulfates Resisting Cement,200,"[28.7040592, 77.1024902]",120,10,95,43,144.0,Rainy,11208.0
8679,cement,ULTRATECH,Vishakapatnam,Sulfates Resisting Cement,95,"[17.68009, 83.20161]",112,30,110,53,403.2,Rainy,9506.400000000001
9668,cement,AMBUJA,Jaipur,Air Entraining Cement,170,"[27.0, 76.0]",136,20,105,43,326.4,Summer,12487.8
7872,cement,RAMCO,Bhopal,Colored Cement,100,"[23.25469, 77.40289]",125,40,96,43,600.0,Summer,11120.0
5300,cement,JAYPEE,Jaipur,White Cement,170,"[27.0, 76.0]",148,10,105,53,177.6,Summer,10950.2
2632,cement,ULTRATECH,Delhi,Blast Furnace Slag Cement,200,"[28.7040592, 77.1024902]",105,10,95,33,126.0,Winter,11022.0
4921,cement,AMBUJA,Bhopal,High Alumina Cement,100,"[23.25469, 77.40289]",117,30,96,33,421.2,Summer,9272.400000000001
3300,cement,JAYPEE,Guwahati,High Alumina Cement,210,"[26.148043, 91.731377]",146,10,97,43,175.2,Winter,12225.400000000001
9293,cement,INDIA,Vishakapatnam,Colored Cement,95,"[17.68009, 83.20161]",142,10,110,33,170.4,Winter,7100.799999999999
9761,cement,ACC,Bhilai,Hydrophobic Cement,30,"[21.20919, 81.4285]",144,10,102,43,172.79999999999998,Summer,3365.6000000000004
1149,cement,ACC,Guwahati,Low Heat Cement,210,"[26.148043, 91.731377]",120,30,97,43,432.0,Winter,14879.0
9010,cement,ORIENT,Delhi,Air Entraining Cement,200,"[28.7040592, 77.1024902]",146,10,95,43,175.2,Winter,11530.400000000001
8007,cement,AMBUJA,Delhi,High Alumina Cement,200,"[28.7040592, 77.1024902]",128,40,95,33,614.4,Rainy,16068.8
3747,cement,ORIENT,Guwahati,White Cement,210,"[26.148043, 91.731377]",146,40,97,33,700.8,Summer,17656.6
8565,cement,RAMCO,Bhopal,Air Entraining Cement,100,"[23.25469, 77.40289]",133,20,96,43,319.2,Winter,8218.4
5990,cement,ORIENT,Bhopal,High Alumina Cement,100,"[23.25469, 77.40289]",110,30,96,33,396.0,Summer,9012.0
6835,cement,ULTRATECH,Vishakapatnam,White Cement,95,"[17.68009, 83.20161]",146,10,110,53,175.2,Summer,7150.4
6169,cement,ULTRATECH,Delhi,White Cement,200,"[28.7040592, 77.1024902]",114,20,95,43,273.59999999999997,Winter,12547.2
8887,cement,JAYPEE,Guwahati,Blast Furnace Slag Cement,210,"[26.148043, 91.731377]",140,30,97,53,504.0,Winter,15623.0
6762,cement,JAYPEE,Delhi,Low Heat Cement,200,"[28.7040592, 77.1024902]",103,40,95,43,494.4,Rainy,14828.8
2980,cement,ULTRATECH,Delhi,Low Heat Cement,200,"[28.7040592, 77.1024902]",108,20,95,53,259.2,Rainy,12398.400000000001
4733,cement,RAMCO,Jaipur,Sulfates Resisting Cement,170,"[27.0, 76.0]",142,30,105,33,511.2,Winter,14397.400000000001
1979,cement,ULTRATECH,Guwahati,Low Heat Cement,210,"[26.148043, 91.731377]",128,40,97,53,614.4,Rainy,16763.8
3739,cement,INDIA,Bhilai,Sulfates Resisting Cement,30,"[21.20919, 81.4285]",119,40,102,53,571.1999999999999,Winter,7482.4
7810,cement,ORIENT,Guwahati,Hydrophobic Cement,210,"[26.148043, 91.731377]",150,10,97,43,180.0,Summer,12275.0
6805,cement,INDIA,Bhilai,Hydrophobic Cement,30,"[21.20919, 81.4285]",143,10,102,53,171.6,Winter,3353.2
1106,cement,INDIA,Jaipur,Expansive Cement,170,"[27.0, 76.0]",150,10,105,43,180.0,Winter,10975.0
7134,cement,INDIA,Delhi,Hydrophobic Cement,200,"[28.7040592, 77.1024902]",114,30,95,53,410.4,Rainy,13960.8
2638,cement,INDIA,Delhi,Air Entraining Cement,200,"[28.7040592, 77.1024902]",138,30,95,53,496.79999999999995,Summer,14853.599999999999
8819,cement,AMBUJA,Delhi,White Cement,200,"[28.7040592, 77.1024902]",139,10,95,33,166.79999999999998,Summer,11443.599999999999
1291,cement,ACC,Jamshedpur,Blast Furnace Slag Cement,79,"[22.80278, 86.18545]",145,20,97,53,348.0,Summer,7526.5
6840,cement,ULTRATECH,Bhopal,Low Heat Cement,100,"[23.25469, 77.40289]",108,20,96,33,259.2,Winter,7598.4
3042,cement,JAYPEE,Vishakapatnam,Low Heat Cement,95,"[17.68009, 83.20161]",132,40,110,33,633.6,Summer,11887.2
6052,cement,RAMCO,Guwahati,Hydrophobic Cement,210,"[26.148043, 91.731377]",135,20,97,53,324.0,Summer,13763.0
9579,cement,AMBUJA,Jamshedpur,Hydrophobic Cement,79,"[22.80278, 86.18545]",146,10,97,33,175.2,Summer,5740.9
4264,cement,ACC,Guwahati,Colored Cement,210,"[26.148043, 91.731377]",109,40,97,33,523.1999999999999,Winter,15821.400000000001
6614,cement,JAYPEE,Jaipur,Low Heat Cement,170,"[27.0, 76.0]",105,40,105,53,504.0,Winter,14323.0
7941,cement,JAYPEE,Guwahati,Sulfates Resisting Cement,210,"[26.148043, 91.731377]",114,40,97,53,547.1999999999999,Winter,16069.400000000001
5732,cement,ACC,Delhi,Expansive Cement,200,"[28.7040592, 77.1024902]",115,20,95,53,276.0,Summer,12572.0
4126,cement,ULTRATECH,Bhilai,White Cement,30,"[21.20919, 81.4285]",111,10,102,53,133.2,Summer,2956.3999999999996
5919,cement,ACC,Vishakapatnam,High Alumina Cement,95,"[17.68009, 83.20161]",100,10,110,43,120.0,Winter,6580.0
1980,cement,AMBUJA,Vishakapatnam,Expansive Cement,95,"[17.68009, 83.20161]",111,30,110,53,399.59999999999997,Summer,9469.2
2531,cement,ACC,Jamshedpur,Sulfates Resisting Cement,79,"[22.80278, 86.18545]",149,20,97,43,357.59999999999997,Rainy,7625.700000000001
1744,cement,ORIENT,Vishakapatnam,Air Entraining Cement,95,"[17.68009, 83.20161]",111,30,110,53,399.59999999999997,Rainy,9469.2
4051,cement,ULTRATECH,Bhopal,Air Entraining Cement,100,"[23.25469, 77.40289]",148,30,96,53,532.8,Winter,10425.599999999999
1887,cement,ACC,Bhilai,White Cement,30,"[21.20919, 81.4285]",117,40,102,43,561.6,Winter,7383.200000000001
7232,cement,ORIENT,Bhopal,Blast Furnace Slag Cement,100,"[23.25469, 77.40289]",102,40,96,53,489.59999999999997,Rainy,9979.2
8279,cement,INDIA,Bhopal,Low Heat Cement,100,"[23.25469, 77.40289]",134,40,96,53,643.1999999999999,Rainy,11566.400000000001
8715,cement,INDIA,Guwahati,Expansive Cement,210,"[26.148043, 91.731377]",149,20,97,33,357.59999999999997,Rainy,14110.2
9862,cement,RAMCO,Delhi,Hydrophobic Cement,200,"[28.7040592, 77.1024902]",112,10,95,53,134.4,Summer,11108.8
4793,cement,ACC,Bhopal,Low Heat Cement,100,"[23.25469, 77.40289]",102,40,96,53,489.59999999999997,Winter,9979.2
8693,cement,INDIA,Bhilai,Colored Cement,30,"[21.20919, 81.4285]",127,40,102,33,609.6,Rainy,7879.200000000001
6689,cement,ULTRATECH,Jaipur,Expansive Cement,170,"[27.0, 76.0]",117,40,105,53,561.6,Rainy,14918.2
7769,cement,JAYPEE,Vishakapatnam,Hydrophobic Cement,95,"[17.68009, 83.20161]",101,30,110,43,363.59999999999997,Rainy,9097.2
1212,cement,JAYPEE,Vishakapatnam,Expansive Cement,95,"[17.68009, 83.20161]",147,40,110,33,705.6,Rainy,12631.2
6969,cement,JAYPEE,Guwahati,Colored Cement,210,"[26.148043, 91.731377]",124,20,97,33,297.59999999999997,Rainy,13490.2
6669,cement,AMBUJA,Jamshedpur,Sulfates Resisting Cement,79,"[22.80278, 86.18545]",115,30,97,33,414.0,Winter,8208.5
7548,cement,ACC,Vishakapatnam,Expansive Cement,95,"[17.68009, 83.20161]",112,20,110,43,268.8,Summer,8117.6
4767,cement,AMBUJA,Delhi,Colored Cement,200,"[28.7040592, 77.1024902]",110,20,95,53,264.0,Winter,12448.0
8999,cement,ACC,Guwahati,High Alumina Cement,210,"[26.148043, 91.731377]",122,10,97,43,146.4,Summer,11927.8
8971,cement,JAYPEE,Vishakapatnam,Sulfates Resisting Cement,95,"[17.68009, 83.20161]",135,20,110,53,324.0,Rainy,8688.0
9001,cement,INDIA,Jamshedpur,Air Entraining Cement,79,"[22.80278, 86.18545]",136,30,97,33,489.59999999999997,Rainy,8989.7
1410,cement,ACC,Bhilai,Air Entraining Cement,30,"[21.20919, 81.4285]",116,30,102,53,417.59999999999997,Winter,5895.200000000001
7162,cement,ULTRATECH,Delhi,Air Entraining Cement,200,"[28.7040592, 77.1024902]",112,10,95,53,134.4,Rainy,11108.8
2420,cement,ULTRATECH,Vishakapatnam,Low Heat Cement,95,"[17.68009, 83.20161]",110,20,110,53,264.0,Rainy,8068.0
9131,cement,AMBUJA,Vishakapatnam,Blast Furnace Slag Cement,95,"[17.68009, 83.20161]",125,30,110,53,450.0,Summer,9990.0
3085,cement,AMBUJA,Guwahati,Hydrophobic Cement,210,"[26.148043, 91.731377]",141,40,97,33,676.8,Winter,17408.6
3651,cement,ACC,Bhopal,Blast Furnace Slag Cement,100,"[23.25469, 77.40289]",117,20,96,43,280.8,Rainy,7821.6
6341,cement,AMBUJA,Jamshedpur,Sulfates Resisting Cement,79,"[22.80278, 86.18545]",100,10,97,53,120.0,Rainy,5170.5
7915,cement,INDIA,Bhopal,Colored Cement,100,"[23.25469, 77.40289]",119,20,96,53,285.59999999999997,Rainy,7871.200000000001
4259,cement,ACC,Delhi,Air Entraining Cement,200,"[28.7040592, 77.1024902]",138,30,95,33,496.79999999999995,Winter,14853.599999999999
3813,cement,ULTRATECH,Vishakapatnam,Expansive Cement,95,"[17.68009, 83.20161]",128,40,110,33,614.4,Rainy,11688.8
6843,cement,INDIA,Delhi,Air Entraining Cement,200,"[28.7040592, 77.1024902]",126,30,95,53,453.59999999999997,Rainy,14407.2
4962,cement,INDIA,Delhi,Blast Furnace Slag Cement,200,"[28.7040592, 77.1024902]",100,10,95,43,120.0,Rainy,10960.0
9230,cement,JAYPEE,Jaipur,Air Entraining Cement,170,"[27.0, 76.0]",145,40,105,43,696.0,Winter,16307.0
7686,cement,JAYPEE,Jamshedpur,Sulfates Resisting Cement,79,"[22.80278, 86.18545]",123,40,97,43,590.4,Rainy,10031.3
4557,cement,RAMCO,Jamshedpur,Low Heat Cement,79,"[22.80278, 86.18545]",110,30,97,43,396.0,Rainy,8022.5
1812,cement,ORIENT,Vishakapatnam,Blast Furnace Slag Cement,95,"[17.68009, 83.20161]",129,40,110,43,619.1999999999999,Summer,11738.400000000001
1067,cement,ACC,Jamshedpur,Air Entraining Cement,79,"[22.80278, 86.18545]",113,40,97,33,542.4,Summer,9535.3
3845,cement,RAMCO,Bhilai,Sulfates Resisting Cement,30,"[21.20919, 81.4285]",137,20,102,33,328.8,Summer,4977.6
6866,cement,AMBUJA,Bhopal,Colored Cement,100,"[23.25469, 77.40289]",116,20,96,53,278.4,Rainy,7796.799999999999
1741,cement,ORIENT,Bhopal,White Cement,100,"[23.25469, 77.40289]",121,20,96,53,290.4,Rainy,7920.799999999999
4465,cement,ORIENT,Bhilai,Blast Furnace Slag Cement,30,"[21.20919, 81.4285]",149,30,102,53,536.4,Rainy,7122.799999999999
7958,cement,JAYPEE,Delhi,Air Entraining Cement,200,"[28.7040592, 77.1024902]",119,40,95,53,571.1999999999999,Winter,15622.400000000001
1188,cement,ULTRATECH,Bhopal,High Alumina Cement,100,"[23.25469, 77.40289]",117,10,96,43,140.4,Rainy,6370.799999999999
1885,cement,ORIENT,Guwahati,Air Entraining Cement,210,"[26.148043, 91.731377]",116,20,97,43,278.4,Rainy,13291.8
2115,cement,INDIA,Vishakapatnam,Air Entraining Cement,95,"[17.68009, 83.20161]",148,30,110,43,532.8,Winter,10845.599999999999
1052,cement,ORIENT,Bhilai,Hydrophobic Cement,30,"[21.20919, 81.4285]",118,40,102,33,566.4,Summer,7432.799999999999
1477,cement,ULTRATECH,Jaipur,Blast Furnace Slag Cement,170,"[27.0, 76.0]",120,10,105,53,144.0,Winter,10603.0
8443,cement,ULTRATECH,Guwahati,Air Entraining Cement,210,"[26.148043, 91.731377]",140,10,97,43,168.0,Rainy,12151.0
5775,cement,RAMCO,Jaipur,Expansive Cement,170,"[27.0, 76.0]",120,10,105,33,144.0,Summer,10603.0
7912,cement,AMBUJA,Jamshedpur,Expansive Cement,79,"[22.80278, 86.18545]",109,20,97,33,261.59999999999997,Summer,6633.700000000001
7693,cement,ORIENT,Delhi,High Alumina Cement,200,"[28.7040592, 77.1024902]",123,30,95,43,442.8,Rainy,14295.599999999999
5747,cement,ACC,Bhopal,High Alumina Cement,100,"[23.25469, 77.40289]",135,10,96,43,162.0,Winter,6594.0
9805,cement,RAMCO,Bhilai,Sulfates Resisting Cement,30,"[21.20919, 81.4285]",103,10,102,43,123.6,Summer,2857.2
2957,cement,JAYPEE,Jaipur,Low Heat Cement,170,"[27.0, 76.0]",112,20,105,33,268.8,Rainy,11892.599999999999
4959,cement,JAYPEE,Jaipur,Low Heat Cement,170,"[27.0, 76.0]",137,40,105,33,657.6,Rainy,15910.2
1071,cement,ULTRATECH,Jaipur,Expansive Cement,170,"[27.0, 76.0]",113,10,105,33,135.6,Summer,10516.2
1344,cement,AMBUJA,Vishakapatnam,Hydrophobic Cement,95,"[17.68009, 83.20161]",124,10,110,33,148.79999999999998,Winter,6877.6
9508,cement,INDIA,Jaipur,White Cement,170,"[27.0, 76.0]",112,30,105,53,403.2,Rainy,13281.400000000001
2225,cement,INDIA,Delhi,Low Heat Cement,200,"[28.7040592, 77.1024902]",124,10,95,33,148.79999999999998,Rainy,11257.599999999999
9431,cement,ORIENT,Jaipur,Air Entraining Cement,170,"[27.0, 76.0]",106,30,105,33,381.59999999999997,Summer,13058.2
9066,cement,RAMCO,Delhi,Hydrophobic Cement,200,"[28.7040592, 77.1024902]",106,40,95,53,508.79999999999995,Winter,14977.599999999999
1831,cement,ACC,Vishakapatnam,Low Heat Cement,95,"[17.68009, 83.20161]",142,40,110,53,681.6,Summer,12383.2
3914,cement,RAMCO,Vishakapatnam,Low Heat Cement,95,"[17.68009, 83.20161]",130,10,110,43,156.0,Winter,6952.0
3348,cement,ACC,Vishakapatnam,Expansive Cement,95,"[17.68009, 83.20161]",149,40,110,33,715.1999999999999,Summer,12730.400000000001
7765,cement,RAMCO,Vishakapatnam,Blast Furnace Slag Cement,95,"[17.68009, 83.20161]",120,20,110,43,288.0,Summer,8316.0
5207,cement,AMBUJA,Bhilai,Colored Cement,30,"[21.20919, 81.4285]",115,30,102,43,414.0,Winter,5858.0
9470,cement,ULTRATECH,Jaipur,Low Heat Cement,170,"[27.0, 76.0]",100,40,105,43,480.0,Rainy,14075.0
2714,cement,AMBUJA,Bhilai,Colored Cement,30,"[21.20919, 81.4285]",132,10,102,53,158.4,Winter,3216.8
3566,cement,AMBUJA,Jamshedpur,Air Entraining Cement,79,"[22.80278, 86.18545]",119,30,97,53,428.4,Summer,8357.3
3356,cement,ORIENT,Bhopal,Hydrophobic Cement,100,"[23.25469, 77.40289]",113,20,96,43,271.2,Winter,7722.4
6117,cement,ACC,Jamshedpur,High Alumina Cement,79,"[22.80278, 86.18545]",108,10,97,53,129.6,Rainy,5269.700000000001
7926,cement,ORIENT,Guwahati,Sulfates Resisting Cement,210,"[26.148043, 91.731377]",134,10,97,53,160.79999999999998,Winter,12076.599999999999
5718,cement,INDIA,Bhopal,High Alumina Cement,100,"[23.25469, 77.40289]",130,20,96,53,312.0,Rainy,8144.0
8904,cement,ORIENT,Bhopal,Expansive Cement,100,"[23.25469, 77.40289]",115,20,96,43,276.0,Winter,7772.0
7675,cement,ACC,Guwahati,Hydrophobic Cement,210,"[26.148043, 91.731377]",123,20,97,33,295.2,Rainy,13465.400000000001
9168,cement,ACC,Jaipur,Colored Cement,170,"[27.0, 76.0]",103,20,105,43,247.2,Winter,11669.400000000001
5268,cement,ACC,Jamshedpur,Blast Furnace Slag Cement,79,"[22.80278, 86.18545]",120,30,97,43,432.0,Summer,8394.5
5908,cement,JAYPEE,Jaipur,Low Heat Cement,170,"[27.0, 76.0]",129,20,105,33,309.59999999999997,Winter,12314.2
7404,cement,ACC,Delhi,Blast Furnace Slag Cement,200,"[28.7040592, 77.1024902]",146,10,95,53,175.2,Winter,11530.400000000001
7934,cement,ACC,Jamshedpur,Sulfates Resisting Cement,79,"[22.80278, 86.18545]",104,20,97,43,249.6,Winter,6509.700000000001
2597,cement,ORIENT,Bhilai,Colored Cement,30,"[21.20919, 81.4285]",141,10,102,43,169.2,Winter,3328.3999999999996
1839,cement,AMBUJA,Guwahati,White Cement,210,"[26.148043, 91.731377]",105,20,97,33,252.0,Summer,13019.0
8495,cement,INDIA,Bhilai,Hydrophobic Cement,30,"[21.20919, 81.4285]",150,10,102,43,180.0,Winter,3440.0
7582,cement,INDIA,Delhi,Expansive Cement,200,"[28.7040592, 77.1024902]",120,30,95,53,432.0,Winter,14184.0
3714,cement,AMBUJA,Vishakapatnam,Air Entraining Cement,95,"[17.68009, 83.20161]",137,30,110,33,493.2,Rainy,10436.400000000001
2819,cement,ULTRATECH,Guwahati,Blast Furnace Slag Cement,210,"[26.148043, 91.731377]",126,20,97,33,302.4,Winter,13539.8
6165,cement,ACC,Jamshedpur,Air Entraining Cement,79,"[22.80278, 86.18545]",118,40,97,33,566.4,Rainy,9783.3
7842,cement,INDIA,Jaipur,White Cement,170,"[27.0, 76.0]",118,20,105,33,283.2,Winter,12041.400000000001
6426,cement,ACC,Bhilai,Blast Furnace Slag Cement,30,"[21.20919, 81.4285]",102,40,102,43,489.59999999999997,Winter,6639.200000000001
9480,cement,RAMCO,Bhilai,Hydrophobic Cement,30,"[21.20919, 81.4285]",130,10,102,33,156.0,Rainy,3192.0
6390,cement,AMBUJA,Jaipur,Blast Furnace Slag Cement,170,"[27.0, 76.0]",111,40,105,43,532.8,Rainy,14620.599999999999
1036,cement,JAYPEE,Bhilai,Sulfates Resisting Cement,30,"[21.20919, 81.4285]",109,20,102,53,261.59999999999997,Rainy,4283.2
7022,cement,ULTRATECH,Jaipur,Colored Cement,170,"[27.0, 76.0]",148,20,105,53,355.2,Winter,12785.400000000001
1970,cement,ULTRATECH,Guwahati,High Alumina Cement,210,"[26.148043, 91.731377]",100,40,97,33,480.0,Rainy,15375.0
6544,cement,ACC,Bhilai,High Alumina Cement,30,"[21.20919, 81.4285]",130,10,102,33,156.0,Winter,3192.0
1730,cement,JAYPEE,Guwahati,Colored Cement,210,"[26.148043, 91.731377]",138,40,97,53,662.4,Winter,17259.800000000003
4519,cement,AMBUJA,Bhilai,Colored Cement,30,"[21.20919, 81.4285]",129,10,102,43,154.79999999999998,Rainy,3179.6000000000004
8483,cement,AMBUJA,Delhi,Sulfates Resisting Cement,200,"[28.7040592, 77.1024902]",125,40,95,33,600.0,Winter,15920.0
8559,cement,ORIENT,Bhopal,Blast Furnace Slag Cement,100,"[23.25469, 77.40289]",106,30,96,43,381.59999999999997,Rainy,8863.2
9237,cement,JAYPEE,Bhilai,Air Entraining Cement,30,"[21.20919, 81.4285]",107,20,102,33,256.8,Rainy,4233.6
9853,cement,RAMCO,Bhopal,Air Entraining Cement,100,"[23.25469, 77.40289]",143,20,96,53,343.2,Rainy,8466.4
9388,cement,ULTRATECH,Bhilai,White Cement,30,"[21.20919, 81.4285]",102,40,102,43,489.59999999999997,Winter,6639.200000000001
6598,cement,RAMCO,Guwahati,High Alumina Cement,210,"[26.148043, 91.731377]",107,10,97,53,128.4,Winter,11741.8
6060,cement,AMBUJA,Vishakapatnam,Expansive Cement,95,"[17.68009, 83.20161]",138,30,110,33,496.79999999999995,Summer,10473.599999999999
4566,cement,RAMCO,Jamshedpur,Sulfates Resisting Cement,79,"[22.80278, 86.18545]",140,40,97,53,672.0,Summer,10874.5
7998,cement,RAMCO,Guwahati,High Alumina Cement,210,"[26.148043, 91.731377]",112,20,97,43,268.8,Winter,13192.599999999999
2010,cement,AMBUJA,Jamshedpur,High Alumina Cement,79,"[22.80278, 86.18545]",103,20,97,53,247.2,Rainy,6484.9
2711,cement,JAYPEE,Jaipur,Colored Cement,170,"[27.0, 76.0]",121,40,105,43,580.8,Rainy,15116.599999999999
2826,cement,AMBUJA,Delhi,Sulfates Resisting Cement,200,"[28.7040592, 77.1024902]",120,10,95,53,144.0,Rainy,11208.0
8434,cement,RAMCO,Bhopal,Low Heat Cement,100,"[23.25469, 77.40289]",123,10,96,43,147.6,Summer,6445.200000000001
2867,cement,AMBUJA,Vishakapatnam,Expansive Cement,95,"[17.68009, 83.20161]",111,10,110,33,133.2,Winter,6716.4
